stock_code,name,name_abbr,tax_code,parent_tax_code,amount_capital,address,ind_class_codes,industry_code,industry,company_type
,安盟生技股份有限公司,,24931193,,568000000,臺北市內湖區港墘里瑞光路１８８巷４３號２樓,"269999,277999,457113,332900",,,
3583,辛耘企業股份有限公司,辛耘,30901647,,803280000,臺北市內湖區港墘里瑞光路２０８號１１樓,"464999,269999,089999",24,半導體業,上市公司
6122,擎邦國際科技工程股份有限公司,擎邦,05114306,,743729830,臺北市內湖區港墘里瑞光路２１０號５樓,"711299,291900,340017,439099",05,電機機械,上櫃公司
8101,華冠通訊股份有限公司,華冠,70747852,,728310780,臺北市內湖區港墘里瑞光路２５８巷２號７樓,"272999,451099,269999",27,通信網路業,上市公司
8201,無敵科技股份有限公司,無敵,23163259,,623662750,臺北市內湖區港墘里瑞光路２５８巷５６號６樓之１,"464211,620900,269999,319099",31,其他電子業,上市公司
4440,宜新實業股份有限公司,宜新實業,54332940,,675980000,臺北市內湖區港墘里瑞光路２６６號十一樓,"115999,681111",04,紡織纖維,上市公司
3556,禾瑞亞科技股份有限公司,禾瑞亞,80342958,,637028440,臺北市內湖區港墘里瑞光路３０２號１１樓,"261199,464211",24,半導體業,上櫃公司
3338,泰碩電子股份有限公司,泰碩,89858152,,698359850,臺北市內湖區港墘里瑞光路３０２號３樓,283100,28,電子零組件業,上市公司
,中租電力科技股份有限公司,,43941328,,1350000000,臺北市內湖區港墘里瑞光路３６２號８樓,"340015,464920,771999",,,
,泰源電力股份有限公司,,50965226,,1768408530,臺北市內湖區港墘里瑞光路３６２號８樓,"340015,351000,760999",,,
,永唐有限公司,,53823428,,610691219,臺北市內湖區港墘里瑞光路３６２號８樓,281099,,,
,天英能源股份有限公司,,82874121,,1280000000,臺北市內湖區港墘里瑞光路３６２號８樓,"669199,712999,281099",,,
,禾潁國際股份有限公司,,83155562,,648900000,臺北市內湖區港墘里瑞光路３６２號８樓,"351000,281099,464999,639099",,,
,天任能源股份有限公司,,83527640,,544000000,臺北市內湖區港墘里瑞光路３６２號８樓,"281099,351000,670012",,,
,雲永股份有限公司,,85046082,,1580746400,臺北市內湖區港墘里瑞光路３６２號８樓,"760999,351000,353011,281099",,,
,天行電業股份有限公司,,85081741,,600000000,臺北市內湖區港墘里瑞光路３６２號８樓,"771914,760999,281099",,,
,和聯電業股份有限公司,,85112272,,3460588000,臺北市內湖區港墘里瑞光路３６２號８樓,"340015,464917,771999",,,
,安南光能能源科技有限公司,,85122095,,1129676600,臺北市內湖區港墘里瑞光路３６２號８樓,"464299,281099,289099",,,
,晨英股份有限公司,,90667841,,581000000,臺北市內湖區港墘里瑞光路３６２號８樓,"281099,353011",,,
,和烜股份有限公司,,91015100,,2078644100,臺北市內湖區港墘里瑞光路３６２號８樓,"351000,281099",,,
,建興儲存科技股份有限公司,,82834183,,2925704000,臺北市內湖區港墘里瑞光路３９２號１２樓,"271914,269111,271913,271999",,,
8358,金居開發股份有限公司,金居,16447610,,2525880000,臺北市內湖區港墘里瑞光路３９２號１８樓,"243100,254411,269999,281099",28,電子零組件業,上櫃公司
,光林智能科技股份有限公司,,90818714,,645183030,臺北市內湖區港墘里瑞光路３９２號１８樓,284299,,,
2301,光寶科技股份有限公司,光寶科,23357403,,23475463630,臺北市內湖區港墘里瑞光路３９２號２２樓,"210200,220999,292999,293600",25,電腦及週邊設備業,上市公司
,光寶綠色能資科技股份有限公司,,29059373,,670000000,臺北市內湖區港墘里瑞光路３９２號２２樓,"269999,282011,271999",,,
,星元電力股份有限公司,,27945086,,3300000000,臺北市內湖區港墘里瑞光路３９２號６樓,281099,,,
,苗栗風力股份有限公司,,80520735,,573999990,臺北市內湖區港墘里瑞光路３９２號６樓,281099,,,
,亞東工業氣體股份有限公司,,22522453,,1974738000,臺北市內湖區港墘里瑞光路３９９號７樓,"181012,462099",,,
,大眾電腦股份有限公司,,20840777,,1888741000,臺北市內湖區港墘里陽光街３００號１－９樓,"620211,269999,261199,013012",,,
6928,攸泰科技股份有限公司,攸泰科技,53347451,,860000000,臺北市內湖區港墘里陽光街３００號４樓,"272999,269999",25,電腦及週邊設備業,上市公司
2442,新美齊股份有限公司,新美齊,22006274,,2560782870,臺北市內湖區港墘里陽光街３００號７樓,"483111,293600,220300",14,建材營造,上市公司
2255,凱銳光電股份有限公司,凱銳光電,27420770,,600000000,臺北市內湖區港墘里陽光街３００號７樓之２,"351000,269999,271999,303099",31,其他電子業,興櫃公司
,榮美創意科技股份有限公司,,53743543,,530000000,臺北市內湖區港墘里陽光街３００號８樓,"193199,193299",,,
5309,系統電子工業股份有限公司,系統電,20768310,,1903290970,臺北市內湖區湖元里堤頂大道一段１號６樓,"293600,271999,281099,272999",28,電子零組件業,上櫃公司
3047,訊舟科技股份有限公司,訊舟,22164580,,2223027910,臺北市內湖區湖元里新湖一路２７８號,"269113,272999,639099,464111",27,通信網路業,上市公司
1805,寶徠建設股份有限公司,寶徠,12179563,,1001857800,臺北市內湖區湖元里新湖一路３０３號４樓,"232211,681112",14,建材營造,上市公司
,酷碼科技股份有限公司,,54272387,,630000000,臺北市內湖區湖元里新湖一路３９８號７樓,"273099,269999",,,
6409,旭隼科技股份有限公司,旭隼,28865032,,877261670,臺北市內湖區湖元里新湖一路４０６號,"464111,464211,269999,293999",31,其他電子業,上市公司
2504,國產建材實業股份有限公司,國產,24060203,,11800000000,臺北市內湖區湖元里新湖一路８號７樓,233200,14,建材營造,上市公司
3501,維熹科技股份有限公司,維熹,80272361,,1182579270,臺北市內湖區湖元里新湖三路１９６號３樓,"283100,281099,269999",28,電子零組件業,上市公司
,中欣實業股份有限公司,,84786927,,625000000,臺北市內湖區湖元里新湖三路２３號５樓,"471999,681112,481014,321999",,,
,雅新實業股份有限公司,,35431779,,10618632000,臺北市內湖區湖元里新湖三路２６６號,"271999,269999,464112,464211",,,
2332,友訊科技股份有限公司,友訊,22099189,,6025164730,臺北市內湖區湖元里新湖三路２８９號,"272112,456199,474199",27,通信網路業,上市公司
6283,淳安電子股份有限公司,淳安,89827686,,1479063430,臺北市內湖區湖元里新湖二路１４６巷１９號２樓,"269999,303099,251211,220300",31,其他電子業,上市公司
,進金生實業股份有限公司,,89206602,,534864500,臺北市內湖區湖元里新湖二路２５７號５樓之３,"483111,273099,433199",,,
,開元食品工業股份有限公司,,42612538,,600000000,臺北市內湖區湖元里民善街８３號７樓,"471999,089999,472914,085099",,,
,宸鴻光電科技股份有限公司,,80190782,,507170000,臺北市內湖區湖元里民權東路６段１３―１８號６樓,"285999,269999,456199,464211",,,
6794,向榮生醫科技股份有公司,向榮生技-創,50753953,,583845000,臺北市內湖區湖元里民權東路６段１３之２０號５樓,"457299,475299,712999,193299",22,生技醫療業,上市公司
3013,晟銘電子科技股份有限公司,晟銘電,04777186,,1880810000,臺北市內湖區湖元里民權東路６段２７號２﹒３﹒４﹒５﹒６樓,"272999,271100",25,電腦及週邊設備業,上市公司
2395,研華股份有限公司,研華,05155853,,8604475580,臺北市內湖區湖元里瑞光路２６巷２０弄１號１樓,"269999,272999,271999,639099",25,電腦及週邊設備業,上市公司
3659,百辰光電股份有限公司,百辰,80493934,,541238380,臺北市內湖區湖元里瑞光路２６巷２０弄２８號三樓,277100,26,光電業,興櫃公司
6472,保瑞藥業股份有限公司,保瑞,28684877,,1015501280,臺北市內湖區湖元里瑞光路２６巷３６弄２號６樓,"200211,457112,464915,464914",22,生技醫療業,上市公司
,捷元股份有限公司,,23134543,,795694000,臺北市內湖區湖元里瑞光路６６巷３６號,"464211,464111,271100",,,
2405,輔信科技股份有限公司,輔信,20980880,,3343273030,臺北市內湖區湖元里瑞光路７６巷３０號５樓,"271100,271999,269999",25,電腦及週邊設備業,上市公司
6142,友勁科技股份有限公司,友勁,22099744,,3307792150,臺北市內湖區湖元里瑞湖街１５８號５樓,"269199,289099,474199,451099",27,通信網路業,上市公司
1611,中國電器股份有限公司,中電,03086001,,3227357420,臺北市內湖區湖元里行善路１２４號２樓,"284299,464211",06,電器電纜,上市公司
1810,和成欣業股份有限公司,和成,03228304,,3023037190,臺北市內湖區湖元里行善路３９８號１樓,"232212,220911,332900,456211",08,玻璃陶瓷,上市公司
,信源企業股份有限公司,,23444771,,500000000,臺北市內湖區湖元里行善路４５６號,"455111,121024,123099",,,
4985,富相科技股份有限公司,富相,23819587,,605803020,臺北市內湖區湖元里行忠路４２號５樓,"740200,269999",13,電子工業,公開發行公司
2359,所羅門股份有限公司,所羅門,23640801,,1714710520,臺北市內湖區湖元里行忠路４２號６樓,"281099,273099,620199,271999",31,其他電子業,上市公司
3312,弘憶國際股份有限公司,弘憶股,89613636,,1626254550,臺北市內湖區湖元里行忠路５７號２樓,"464211,269999",29,電子通路業,上市公司
1271,晨暉生物科技股份有限公司,晨暉生技,28708250,,593890660,臺北市內湖區湖元里行愛路１３９號１樓至６樓,"011699,199099",22,生技醫療業,興櫃公司
6206,飛捷科技股份有限公司,飛捷,21230513,,1430623240,臺北市內湖區湖元里行愛路１６８號,"271999,272999",25,電腦及週邊設備業,上市公司
3092,鴻碩精密電工股份有限公司,鴻碩,86318408,,1065520300,臺北市內湖區湖元里行愛路１６９號,"269999,271100,681112,303099",28,電子零組件業,上市公司
2911,麗嬰房股份有限公司,麗嬰房,04377371,,1401679980,臺北市內湖區湖元里陽光街３２１巷６０號１樓,"473211,331199,702099,487112",18,貿易百貨,上市公司
,台灣農畜產工業股份有限公司,,90460840,,606477770,臺北市內湖區湖元里陽光街３２１巷６０號３樓,"081112,081215,472923,487112",,,
5450,南良國際股份有限公司,南良,23438530,,1224032390,臺北市內湖區湖元里陽光街３４９號６樓,"115199,210200,332900,339999",20,其他,上櫃公司
6572,博錸生技股份有限公司,博錸,24489199,,1036495100,臺北市內湖區湖元里陽光街３５１號６樓之１,"451099,760999,332900",22,生技醫療業,興櫃公司
,天柱能源股份有限公司,,82874142,,952000000,臺北市內湖區瑞光路３６２號８樓,"669199,464211,281099,760999",,,
,中明股份有限公司,,91003977,,685050000,臺北市內湖區瑞光路３６２號８樓,"281099,464917",,,
,明門實業股份有限公司,,36190953,,1360000000,臺北市內湖區瑞光路４３３號１０樓,319015,,,
8277,商丞科技股份有限公司,商丞,84783772,,916288330,臺北市內湖區瑞光路５１３巷２２弄５號３樓之６,"269999,464112,464111",24,半導體業,上櫃公司
6189,豐藝電子股份有限公司,豐藝,22151585,,2155399490,臺北市內湖區環山路１段３２號４樓,"464211,293600,269999",29,電子通路業,上市公司
,台塑新智能科技股份有限公司,,90340178,,7000000000,臺北市內湖區石潭里南京東路六段３８０號九樓,"282011,281099",,,
,台塑資源股份有限公司,,54327209,,16650000000,臺北市內湖區石潭里南京東路六段３８０號八樓,"060016,239999,462099",,,
,泛亞科技股份有限公司,,96978218,,2071200000,臺北市內湖區石潭里南京東路六段３８０號１樓,"269199,261111,452000",,,
8046,南亞電路板股份有限公司,南電,16096804,,6461654000,臺北市內湖區石潭里南京東路六段３９０號七樓,"464211,263000",28,電子零組件業,上市公司
2431,聯昌電子企業股份有限公司,聯昌,35568331,,1109270000,臺北市內湖區石潭里南京東路六段５０１號１１樓,"285999,281099",28,電子零組件業,上市公司
8249,菱光科技股份有限公司,菱光,16596646,,1490550000,臺北市內湖區石潭里南京東路六段５０１號９樓,"464211,272112",28,電子零組件業,上市公司
,台塑生醫科技股份有限公司,,80539426,,1665564950,臺北市內湖區石潭里南京東路６段３８０號９樓之１,"193299,193199",,,
,耐能智慧股份有限公司,,52325063,,675200000,臺北市內湖區石潭里南京東路６段３８６號１２樓之１,"269999,620199",,,
