公司名稱,公司簡稱,股票代碼,統編,上市上櫃產業別,上市上櫃產業編碼,自訂產業別
惠光股份有限公司,惠光,6508,69546202,農業科技業,33,農業科技業
正瀚生技股份有限公司,正瀚,6534,54313303,農業科技業,33,農業科技業
達邦蛋白股份有限公司,達邦蛋白,6578,13000453,農業科技業,33,農業科技業
德河海洋生技(股)公司,德河,8465,29088476,農業科技業,33,農業科技業
台灣利得生物科技股份有限公司,利得,8490,28530000,農業科技業,33,農業科技業
創新新零售股份有限公司,新零售,3085,89836340,電子商務,34,電子商務
茂為歐買尬數位科技股份有限公司,歐買尬,3687,70444999,電子商務,34,電子商務
尚凡國際創新科技股份有限公司,尚凡,5278,80283629,電子商務,34,電子商務
數字科技股份有限公司,數字,5287,28466605,電子商務,34,電子商務
"91APP, Inc.",91APP＊-KY,6741,88176897,電子商務,34,電子商務
綠界科技股份有限公司,綠界科技,6763,97025978,電子商務,34,電子商務
騰雲科技服務股份有限公司,騰雲,6870,45900358,電子商務,34,電子商務
知識科技股份有限公司,知識科技,7551,27880210,電子商務,34,電子商務
網路家庭國際資訊股份有限公司,網家,8044,16606102,電子商務,34,電子商務
夠麻吉股份有限公司,夠麻吉,8472,25145643,電子商務,34,電子商務
創業家兄弟股份有限公司,創業家,8477,53761823,電子商務,34,電子商務
統一期貨股份有限公司,統一期,5866,84310042,管理股票,98,管理股票
康和期貨股份有限公司,康和期,5867,16848544,管理股票,98,管理股票
豐年豐和企業股份有限公司,豐年豐和企業,,16635562,食品工業,02,食品工業
味丹企業股份有限公司,味丹企業,,56121907,食品工業,02,食品工業
大同染整股份有限公司,大同染整,,07014916,紡織纖維,04,紡織纖維
富順纖維工業股份有限公司,富順纖維工業,,07407200,紡織纖維,04,紡織纖維
新隆纖維染整股份有限公司,新隆纖維染整,,07472834,紡織纖維,04,紡織纖維
新瑞倡企業股份有限公司,新瑞倡企業,,07620770,紡織纖維,04,紡織纖維
曜智實業股份有限公司,曜智實業,,12617727,紡織纖維,04,紡織纖維
香榮實業股份有限公司,香榮實業,,13035951,紡織纖維,04,紡織纖維
泰利實業股份有限公司,泰利實業,,16007423,紡織纖維,04,紡織纖維
和星纖維工業股份有限公司,和星纖維工業,,22705066,紡織纖維,04,紡織纖維
黃家紡織股份有限公司,黃家紡織,,23280117,紡織纖維,04,紡織纖維
銓盟企業股份有限公司,銓盟企業,,23313356,紡織纖維,04,紡織纖維
臺群工業股份有限公司,臺群工業,,25049986,紡織纖維,04,紡織纖維
繼德印染科技股份有限公司,繼德印染科技,,27495201,紡織纖維,04,紡織纖維
協昌染整股份有限公司,協昌染整,,33663649,紡織纖維,04,紡織纖維
祥玉染整企業股份有限公司,祥玉染整企業,,34215120,紡織纖維,04,紡織纖維
錦紅實業股份有限公司,錦紅實業,,34557673,紡織纖維,04,紡織纖維
台光染整股份有限公司,台光染整,,43834853,紡織纖維,04,紡織纖維
東齊染整股份有限公司,東齊染整,,54796568,紡織纖維,04,紡織纖維
大鐘印染股份有限公司,大鐘印染,,57002416,紡織纖維,04,紡織纖維
紘楷股份有限公司,紘楷,,70738116,紡織纖維,04,紡織纖維
連大興有限公司,連大興有限公司,,80445899,紡織纖維,04,紡織纖維
九滎股份有限公司,九滎,,80629340,紡織纖維,04,紡織纖維
翔新企業股份有限公司,翔新企業,,84570243,紡織纖維,04,紡織纖維
錦群實業股份有限公司,錦群實業,,86091319,紡織纖維,04,紡織纖維
日皓造紙工業股份有限公司,日皓造紙工業,,24001900,造紙工業,09,造紙工業
合眾紙業股份有限公司,合眾紙業,,04380087,造紙工業,09,造紙工業
上評科技實業股份有限公司,上評科技實業,,23667505,造紙工業,09,造紙工業
錦美紙業股份有限公司,錦美紙業,,34175598,造紙工業,09,造紙工業
廣源造紙股份有限公司,廣源造紙,,50301500,造紙工業,09,造紙工業
永豐餘工業用紙股份有限公司,永豐餘工業用紙,,27719048,造紙工業,09,造紙工業
林園先進材料科技股份有限公司,林園先進材料科技,,42818882,塑膠工業,03,石化業
台灣杜邦股份有限公司,台灣杜邦,,11907311,化學工業,21,化學工業
台灣紙業股份有限公司,台灣紙業,,11912102,化學工業,21,化學工業
義芳化學工業股份有限公司,義芳化學工業,,15395706,化學工業,21,化學工業
立安東化工股份有限公司,立安東化工,,20939460,化學工業,21,化學工業
東展興業股份有限公司,東展興業,,22956176,化學工業,21,化學工業
台灣科慕股份有限公司,台灣科慕,,24548079,化學工業,21,化學工業
高雄塑酯化學股份有限公司,高雄塑酯化學,,85803825,化學工業,21,化學工業
信昌化學工業股份有限公司,信昌化學工業,4725,86120031,塑膠工業,03,石化業
中美和石油化學股份有限公司,中美和石油化學,,14040691,塑膠工業,03,石化業
台灣氯乙烯工業股份有限公司,台灣氯乙烯工業,,19084015,塑膠工業,03,石化業
亞東石化股份有限公司,亞東石化,,22318678,塑膠工業,03,石化業
英全化學工業股份有限公司,英全化學工業,,57104700,塑膠工業,03,石化業
台硝股份有限公司,台硝,1724,38033305,化學工業,21,化學工業
合興石化工業股份有限公司,合興石化工業,,23531178,化學工業,21,化學工業
台灣石化合成股份有限公司,台灣石化合成,,30974253,化學工業,21,化學工業
李長榮化學工業股份有限公司,李長榮化學工業,,39054405,化學工業,21,化學工業
利芃國際股份有限公司,利芃國際,,53121117,化學工業,21,化學工業
台灣康寧顯示玻璃股份有限公司,台灣康寧顯示玻璃,,04388145,玻璃陶瓷,08,玻璃陶瓷
艾杰旭顯示玻璃股份有限公司,艾杰旭顯示玻璃,,70584724,玻璃陶瓷,08,玻璃陶瓷
大享容器工業股份有限公司,大享容器工業,,46007218,玻璃陶瓷,08,玻璃陶瓷
華夏玻璃股份有限公司,華夏玻璃,,47109348,玻璃陶瓷,08,玻璃陶瓷
台灣必成股份有限公司,台灣必成,,22662355,玻璃陶瓷,08,玻璃陶瓷
白馬窯業股份有限公司,白馬窯業,,34258318,玻璃陶瓷,08,玻璃陶瓷
俊行記實業股份有限公司,俊行記實業,,84994452,玻璃陶瓷,08,玻璃陶瓷
福隆玻璃纖維股份有限公司,福隆玻璃纖維,,22663571,玻璃陶瓷,08,玻璃陶瓷
三洋窯業股份有限公司,三洋窯業,,34263157,玻璃陶瓷,08,玻璃陶瓷
世家興業股份有限公司,世家興業,,13168430,鋼鐵工業,10,鋼鐵工業
聯成鋼鐵股份有限公司,聯成鋼鐵,,22822748,鋼鐵工業,10,鋼鐵工業
易昇鋼鐵股份有限公司,易昇鋼鐵,,28098406,鋼鐵工業,10,鋼鐵工業
羅東鋼鐵廠股份有限公司,羅東鋼鐵廠,,42010509,鋼鐵工業,10,鋼鐵工業
建順煉鋼股份有限公司,建順煉鋼,,55695790,鋼鐵工業,10,鋼鐵工業
協勝發鋼鐵廠股份有限公司,協勝發鋼鐵廠,,79254702,鋼鐵工業,10,鋼鐵工業
慶欣欣鋼鐵股份有限公司,慶欣欣鋼鐵,,80354671,鋼鐵工業,10,鋼鐵工業
源鋼企業股份有限公司,源鋼企業,,12745455,鋼鐵工業,10,鋼鐵工業
尚承鋼鐵股份有限公司,尚承鋼鐵,,27208480,鋼鐵工業,10,鋼鐵工業
欣建工業股份有限公司,欣建工業,,28042430,鋼鐵工業,10,鋼鐵工業
漢泰鋼鐵股份有限公司,漢泰鋼鐵,,75688109,鋼鐵工業,10,鋼鐵工業
龍慶鋼鐵企業股份有限公司,龍慶鋼鐵企業,,85793919,鋼鐵工業,10,鋼鐵工業
中鋼鋁業股份有限公司,中鋼鋁業,,96971313,鋼鐵工業,10,鋼鐵工業
裕鐵企業股份有限公司,裕鐵企業,,85978401,鋼鐵工業,10,鋼鐵工業
敦南科技股份有限公司,敦南科技,,12800750,半導體業,24,半導體業
中華凸版電子股份有限公司,中華凸版電子,,16083358,半導體業,24,半導體業
艾克爾先進科技股份有限公司,艾克爾先進科技,,16847968,半導體業,24,半導體業
台灣美光記憶體股份有限公司,台灣美光記憶體,,28518076,半導體業,24,半導體業
漢磊科技股份有限公司,漢磊科技,,47299902,半導體業,24,半導體業
聯穎光電股份有限公司,聯穎光電,,53170263,半導體業,24,半導體業
台灣美光晶圓科技股份有限公司,台灣美光晶圓科技,,80353271,半導體業,24,半導體業
中華映管股份有限公司,中華映管,,11085292,電腦及週邊設備業,25,電腦及週邊設備業
恆顥科技股份有限公司,恆顥科技,,53116310,電腦及週邊設備業,25,電腦及週邊設備業
美商蘋果電子股份有限公司,美商蘋果電子,,54393468,光電業,26,光電業
達鴻先進科技股份有限公司,達鴻先進科技,,84706109,光電業,26,光電業
元耀科技股份有限公司,元耀科技,,16197211,電子零組件業,28,電子零組件業
台灣高技股份有限公司,台灣高技,,22099343,電子零組件業,28,電子零組件業
敦南科技股份有限公司,敦南科技,,23528103,電子零組件業,28,電子零組件業
和平電力股份有限公司,和平電力,,16096852,油電燃氣業,23,油電燃氣業
新桃電力股份有限公司,新桃電力,,16596337,油電燃氣業,23,油電燃氣業
星元電力股份有限公司,星元電力,,27945086,油電燃氣業,23,油電燃氣業
華亞汽電股份有限公司,華亞汽電,,70783006,油電燃氣業,23,油電燃氣業
國光電力股份有限公司,國光電力,,70833553,油電燃氣業,23,油電燃氣業
長生電力股份有限公司,長生電力,,96933037,油電燃氣業,23,油電燃氣業
麥寮汽電股份有限公司,麥寮汽電,,96975970,油電燃氣業,23,油電燃氣業
嘉惠電力股份有限公司,嘉惠電力,,96976990,油電燃氣業,23,油電燃氣業
智晟實業股份有限公司,智晟實業,,22034187,油電燃氣業,23,油電燃氣業
詠順科技股份有限公司,詠順科技,,23543245,油電燃氣業,23,油電燃氣業
錦州科技股份有限公司,錦州科技,,53520959,油電燃氣業,23,油電燃氣業
財團法人工業技術研究院,財團法人工業技術研究院,,02750963,其他,20,其他
臺銀綜合證券股份有限公司,臺銀證券,000104,28428390,管理股票,98,管理股票
臺灣中小企銀,臺灣企銀,000111,14329223,管理股票,98,管理股票
日盛證券股份有限公司,日盛證券,000116,03098908,管理股票,98,管理股票
亞東證券股份有限公司,亞東證券,000218,36552651,管理股票,98,管理股票
富隆證券股份有限公司,富隆,000511,22956788,管理股票,98,管理股票
高橋證券股份有限公司,高橋,000532,22958842,管理股票,98,管理股票
第一金證券股份有限公司,第一金證,000538,22959223,管理股票,98,管理股票
寶盛證券股份有限公司,寶盛,000546,23111648,管理股票,98,管理股票
永興證券股份有限公司,永興,000560,22957745,管理股票,98,管理股票
(牛牛牛)亞證券股份有限公司,牛牛牛亞,000601,23226260,管理股票,98,管理股票
中國信託綜合證券股份有限公司,中信證券,000616,23416851,管理股票,98,管理股票
光和證券股份有限公司,光和,000638,23417015,管理股票,98,管理股票
大昌證券股份有限公司,大昌證券,000646,23469771,管理股票,98,管理股票
福勝證券股份有限公司,福勝證券,000695,23470904,管理股票,98,管理股票
兆豐證券股份有限公司,兆豐證券,000700,23474649,管理股票,98,管理股票
石橋證券股份有限公司,石橋,000708,23474227,管理股票,98,管理股票
北城證券股份有限公司,北城,000775,23530972,管理股票,98,管理股票
國票綜合證券股份有限公司,國票綜合,000779,23535744,管理股票,98,管理股票
台新綜合證券股份有限公司,台新證券,000815,23534956,管理股票,98,管理股票
安泰證券股份有限公司,安泰證券,000838,23827117,管理股票,98,管理股票
新光證券股份有限公司,新光證券,000856,84703412,管理股票,98,管理股票
國泰綜合證券股份有限公司,國泰證,000888,27236155,管理股票,98,管理股票
華南永昌綜合證券股份有限公司,華南永昌,000930,22955774,管理股票,98,管理股票
富邦綜合證券股份有限公司,富邦證券,000960,22957301,管理股票,98,管理股票
元大證券股份有限公司,元大證券,000980,97160609,管理股票,98,管理股票
永豐金證券股份有限公司,永豐金證,0009A0,23113343,管理股票,98,管理股票
元富證券股份有限公司,元富證券,2856,23357868,管理股票,98,管理股票
